Category,Date,Language,Country,Count
whole_corpus,2019-05-31,Hungarian,Romania,24
whole_corpus,2019-06-01,Hungarian,Romania,30
whole_corpus,2019-06-02,Hungarian,Romania,36
whole_corpus,2019-06-03,Hungarian,Romania,46
whole_corpus,2019-06-04,Hungarian,Romania,28
whole_corpus,2019-06-05,Hungarian,Romania,45
whole_corpus,2019-06-06,Hungarian,Romania,36
whole_corpus,2019-06-07,Hungarian,Romania,26
whole_corpus,2019-06-08,Hungarian,Romania,35
whole_corpus,2019-06-09,Hungarian,Romania,19
whole_corpus,2019-06-10,Hungarian,Romania,44
whole_corpus,2019-06-11,Hungarian,Romania,29
whole_corpus,2019-05-20,Hungarian,Slovakia,24
whole_corpus,2019-05-21,Hungarian,Slovakia,11
whole_corpus,2019-05-22,Hungarian,Slovakia,18
whole_corpus,2019-05-23,Hungarian,Slovakia,17
whole_corpus,2019-05-24,Hungarian,Slovakia,30
whole_corpus,2019-05-25,Hungarian,Slovakia,43
whole_corpus,2019-05-26,Hungarian,Slovakia,62
whole_corpus,2019-05-27,Hungarian,Slovakia,32
whole_corpus,2019-05-28,Hungarian,Slovakia,29
whole_corpus,2019-05-29,Hungarian,Slovakia,23
whole_corpus,2019-05-30,Hungarian,Slovakia,38
whole_corpus,2019-05-31,Hungarian,Slovakia,26
whole_corpus,2019-06-01,Hungarian,Slovakia,47
whole_corpus,2019-06-02,Hungarian,Slovakia,48
whole_corpus,2019-06-03,Hungarian,Slovakia,41
whole_corpus,2019-06-04,Hungarian,Slovakia,27
whole_corpus,2019-06-05,Hungarian,Slovakia,34
whole_corpus,2019-06-06,Hungarian,Slovakia,33
whole_corpus,2019-06-07,Hungarian,Slovakia,34
whole_corpus,2019-06-08,Hungarian,Slovakia,39
whole_corpus,2019-06-09,Hungarian,Slovakia,55
whole_corpus,2019-06-10,Hungarian,Slovakia,50
whole_corpus,2019-06-11,Hungarian,Slovakia,26
whole_corpus,2019-05-20,Hungarian,United States of America,27
whole_corpus,2019-05-21,Hungarian,United States of America,20
whole_corpus,2019-05-22,Hungarian,United States of America,20
whole_corpus,2019-05-23,Hungarian,United States of America,19
whole_corpus,2019-05-24,Hungarian,United States of America,40
whole_corpus,2019-05-25,Hungarian,United States of America,45
whole_corpus,2019-05-26,Hungarian,United States of America,62
whole_corpus,2019-05-27,Hungarian,United States of America,37
whole_corpus,2019-05-28,Hungarian,United States of America,36
whole_corpus,2019-05-29,Hungarian,United States of America,44
whole_corpus,2019-05-30,Hungarian,United States of America,39
whole_corpus,2019-05-31,Hungarian,United States of America,22
whole_corpus,2019-06-01,Hungarian,United States of America,38
whole_corpus,2019-06-02,Hungarian,United States of America,51
whole_corpus,2019-06-03,Hungarian,United States of America,29
whole_corpus,2019-06-04,Hungarian,United States of America,27
whole_corpus,2019-06-05,Hungarian,United States of America,36
whole_corpus,2019-06-06,Hungarian,United States of America,41
whole_corpus,2019-06-07,Hungarian,United States of America,66
whole_corpus,2019-06-08,Hungarian,United States of America,32
whole_corpus,2019-06-09,Hungarian,United States of America,55
whole_corpus,2019-06-10,Hungarian,United States of America,59
whole_corpus,2019-06-11,Hungarian,United States of America,36
whole_corpus,2019-06-12,Hungarian,United States of America,3
whole_corpus,2019-05-20,Icelandic,Iceland,122
whole_corpus,2019-05-21,Icelandic,Iceland,87
whole_corpus,2019-05-22,Icelandic,Iceland,136
whole_corpus,2019-05-23,Icelandic,Iceland,193
whole_corpus,2019-05-24,Icelandic,Iceland,125
whole_corpus,2019-05-25,Icelandic,Iceland,95
whole_corpus,2019-05-26,Icelandic,Iceland,82
whole_corpus,2019-05-27,Icelandic,Iceland,153
whole_corpus,2019-05-28,Icelandic,Iceland,137
whole_corpus,2019-05-29,Icelandic,Iceland,145
whole_corpus,2019-05-30,Icelandic,Iceland,77
whole_corpus,2019-05-31,Icelandic,Iceland,152
whole_corpus,2019-06-01,Icelandic,Iceland,119
whole_corpus,2019-06-02,Icelandic,Iceland,113
whole_corpus,2019-06-03,Icelandic,Iceland,165
whole_corpus,2019-06-04,Icelandic,Iceland,143
whole_corpus,2019-06-05,Icelandic,Iceland,198
whole_corpus,2019-06-06,Icelandic,Iceland,157
whole_corpus,2019-06-07,Icelandic,Iceland,102
whole_corpus,2019-06-08,Icelandic,Iceland,97
whole_corpus,2019-06-09,Icelandic,Iceland,121
whole_corpus,2019-06-10,Icelandic,Iceland,90
whole_corpus,2019-06-11,Icelandic,Iceland,135
whole_corpus,2019-05-22,Icelandic,United States of America,1
whole_corpus,2019-05-24,Icelandic,United States of America,1
whole_corpus,2019-05-29,Icelandic,United States of America,1
whole_corpus,2019-05-31,Icelandic,United States of America,1
whole_corpus,2019-06-03,Icelandic,United States of America,1
whole_corpus,2019-06-05,Icelandic,United States of America,1
whole_corpus,2019-06-06,Icelandic,United States of America,2
whole_corpus,2019-06-07,Icelandic,United States of America,3
whole_corpus,2019-05-22,Indonesian,Brunei,1
whole_corpus,2019-05-23,Indonesian,Brunei,2
whole_corpus,2019-05-24,Indonesian,Brunei,1
whole_corpus,2019-05-26,Indonesian,Brunei,1
whole_corpus,2019-05-27,Indonesian,Brunei,1
whole_corpus,2019-05-28,Indonesian,Brunei,1
whole_corpus,2019-06-01,Indonesian,Brunei,1
whole_corpus,2019-06-03,Indonesian,Brunei,1
whole_corpus,2019-06-06,Indonesian,Brunei,2
whole_corpus,2019-06-11,Indonesian,Brunei,1
whole_corpus,2019-05-20,Indonesian,Colombia,97
whole_corpus,2019-05-21,Indonesian,Colombia,80
whole_corpus,2019-05-22,Indonesian,Colombia,97
whole_corpus,2019-05-23,Indonesian,Colombia,62
whole_corpus,2019-05-24,Indonesian,Colombia,90
whole_corpus,2019-05-25,Indonesian,Colombia,115
whole_corpus,2019-05-26,Indonesian,Colombia,131
whole_corpus,2019-05-27,Indonesian,Colombia,80
whole_corpus,2019-05-28,Indonesian,Colombia,83
whole_corpus,2019-05-29,Indonesian,Colombia,85
whole_corpus,2019-05-30,Indonesian,Colombia,83
whole_corpus,2019-05-31,Indonesian,Colombia,74
whole_corpus,2019-06-01,Indonesian,Colombia,143
whole_corpus,2019-06-02,Indonesian,Colombia,137
whole_corpus,2019-06-03,Indonesian,Colombia,80
whole_corpus,2019-06-04,Indonesian,Colombia,46
whole_corpus,2019-06-05,Indonesian,Colombia,62
whole_corpus,2019-06-06,Indonesian,Colombia,56
whole_corpus,2019-06-07,Indonesian,Colombia,55
whole_corpus,2019-06-08,Indonesian,Colombia,105
whole_corpus,2019-06-09,Indonesian,Colombia,117
whole_corpus,2019-06-10,Indonesian,Colombia,70
whole_corpus,2019-06-11,Indonesian,Colombia,47
whole_corpus,2019-05-25,Indonesian,Germany,2
whole_corpus,2019-05-30,Indonesian,Germany,1
whole_corpus,2019-06-01,Indonesian,Germany,9
whole_corpus,2019-06-08,Indonesian,Germany,5
whole_corpus,2019-05-20,Indonesian,Indonesia,3003
whole_corpus,2019-05-21,Indonesian,Indonesia,2805
whole_corpus,2019-05-22,Indonesian,Indonesia,3192
whole_corpus,2019-05-23,Indonesian,Indonesia,2381
whole_corpus,2019-05-24,Indonesian,Indonesia,2645
whole_corpus,2019-05-25,Indonesian,Indonesia,4558
whole_corpus,2019-05-26,Indonesian,Indonesia,5379
whole_corpus,2019-05-27,Indonesian,Indonesia,2880
whole_corpus,2019-05-28,Indonesian,Indonesia,2655
whole_corpus,2019-05-29,Indonesian,Indonesia,2508
whole_corpus,2019-05-30,Indonesian,Indonesia,2475
whole_corpus,2019-05-31,Indonesian,Indonesia,2400
whole_corpus,2019-06-01,Indonesian,Indonesia,5138
whole_corpus,2019-06-02,Indonesian,Indonesia,4697
whole_corpus,2019-06-03,Indonesian,Indonesia,2380
whole_corpus,2019-06-04,Indonesian,Indonesia,1890
whole_corpus,2019-06-05,Indonesian,Indonesia,1833
whole_corpus,2019-06-06,Indonesian,Indonesia,1686
whole_corpus,2019-06-07,Indonesian,Indonesia,1726
whole_corpus,2019-06-08,Indonesian,Indonesia,4204
whole_corpus,2019-06-09,Indonesian,Indonesia,4094
whole_corpus,2019-06-10,Indonesian,Indonesia,2393
whole_corpus,2019-06-11,Indonesian,Indonesia,2142
whole_corpus,2019-06-12,Indonesian,Indonesia,9
whole_corpus,2019-05-20,Indonesian,Malaysia,1
whole_corpus,2019-05-21,Indonesian,Malaysia,8
whole_corpus,2019-05-22,Indonesian,Malaysia,3
whole_corpus,2019-05-23,Indonesian,Malaysia,5
whole_corpus,2019-05-24,Indonesian,Malaysia,3
whole_corpus,2019-05-25,Indonesian,Malaysia,7
whole_corpus,2019-05-26,Indonesian,Malaysia,1
whole_corpus,2019-05-27,Indonesian,Malaysia,7
whole_corpus,2019-05-28,Indonesian,Malaysia,2
whole_corpus,2019-05-29,Indonesian,Malaysia,1
whole_corpus,2019-05-30,Indonesian,Malaysia,6
whole_corpus,2019-05-31,Indonesian,Malaysia,2
whole_corpus,2019-06-01,Indonesian,Malaysia,4
whole_corpus,2019-06-02,Indonesian,Malaysia,2
whole_corpus,2019-06-03,Indonesian,Malaysia,2
whole_corpus,2019-06-04,Indonesian,Malaysia,3
whole_corpus,2019-06-05,Indonesian,Malaysia,2
whole_corpus,2019-06-06,Indonesian,Malaysia,2
whole_corpus,2019-06-07,Indonesian,Malaysia,1
whole_corpus,2019-06-08,Indonesian,Malaysia,4
whole_corpus,2019-06-09,Indonesian,Malaysia,3
whole_corpus,2019-06-10,Indonesian,Malaysia,2
whole_corpus,2019-06-11,Indonesian,Malaysia,1
whole_corpus,2019-06-05,Indonesian,Pakistan,1
whole_corpus,2019-05-20,Indonesian,Singapore,3
whole_corpus,2019-05-21,Indonesian,Singapore,2
whole_corpus,2019-05-22,Indonesian,Singapore,9
whole_corpus,2019-05-23,Indonesian,Singapore,5
whole_corpus,2019-05-24,Indonesian,Singapore,2
whole_corpus,2019-05-25,Indonesian,Singapore,6
whole_corpus,2019-05-26,Indonesian,Singapore,2
whole_corpus,2019-05-27,Indonesian,Singapore,3
whole_corpus,2019-05-28,Indonesian,Singapore,1
whole_corpus,2019-05-29,Indonesian,Singapore,9
whole_corpus,2019-05-31,Indonesian,Singapore,10
whole_corpus,2019-06-01,Indonesian,Singapore,7
whole_corpus,2019-06-02,Indonesian,Singapore,1
whole_corpus,2019-06-03,Indonesian,Singapore,9
whole_corpus,2019-06-04,Indonesian,Singapore,1
whole_corpus,2019-06-05,Indonesian,Singapore,1
whole_corpus,2019-06-06,Indonesian,Singapore,3
whole_corpus,2019-06-08,Indonesian,Singapore,6
whole_corpus,2019-06-10,Indonesian,Singapore,9
whole_corpus,2019-06-11,Indonesian,Singapore,12
whole_corpus,2019-05-22,Indonesian,South Korea,1
whole_corpus,2019-05-23,Indonesian,South Korea,2
whole_corpus,2019-05-28,Indonesian,South Korea,2
whole_corpus,2019-05-31,Indonesian,South Korea,1
whole_corpus,2019-06-05,Indonesian,South Korea,5
whole_corpus,2019-06-06,Indonesian,South Korea,5
whole_corpus,2019-06-07,Indonesian,South Korea,1
whole_corpus,2019-05-21,Indonesian,Tuvalu,2
whole_corpus,2019-06-11,Indonesian,Tuvalu,1
whole_corpus,2019-05-20,Indonesian,United States of America,11
whole_corpus,2019-05-21,Indonesian,United States of America,5
whole_corpus,2019-05-22,Indonesian,United States of America,13
whole_corpus,2019-05-23,Indonesian,United States of America,2
whole_corpus,2019-05-24,Indonesian,United States of America,7
whole_corpus,2019-05-25,Indonesian,United States of America,6
whole_corpus,2019-05-26,Indonesian,United States of America,7
whole_corpus,2019-05-27,Indonesian,United States of America,8
whole_corpus,2019-05-28,Indonesian,United States of America,11
whole_corpus,2019-05-29,Indonesian,United States of America,6
whole_corpus,2019-05-30,Indonesian,United States of America,12
whole_corpus,2019-05-31,Indonesian,United States of America,7
whole_corpus,2019-06-01,Indonesian,United States of America,6
whole_corpus,2019-06-02,Indonesian,United States of America,7
whole_corpus,2019-06-03,Indonesian,United States of America,12
whole_corpus,2019-06-04,Indonesian,United States of America,16
whole_corpus,2019-06-05,Indonesian,United States of America,13
whole_corpus,2019-06-06,Indonesian,United States of America,11
whole_corpus,2019-06-07,Indonesian,United States of America,10
whole_corpus,2019-06-08,Indonesian,United States of America,13
whole_corpus,2019-06-09,Indonesian,United States of America,9
whole_corpus,2019-06-10,Indonesian,United States of America,12
whole_corpus,2019-06-11,Indonesian,United States of America,11
whole_corpus,2019-05-22,Italian,Austria,1
whole_corpus,2019-05-26,Italian,Austria,2
whole_corpus,2019-05-28,Italian,Austria,1
whole_corpus,2019-05-30,Italian,Austria,2
whole_corpus,2019-06-05,Italian,Austria,1
whole_corpus,2019-06-11,Italian,Austria,1
whole_corpus,2019-05-21,Italian,Bulgaria,1
whole_corpus,2019-05-22,Italian,Bulgaria,1
whole_corpus,2019-05-23,Italian,Bulgaria,2
whole_corpus,2019-05-27,Italian,Bulgaria,2
whole_corpus,2019-05-28,Italian,Bulgaria,3
whole_corpus,2019-05-30,Italian,Bulgaria,1
whole_corpus,2019-06-01,Italian,Bulgaria,1
whole_corpus,2019-06-02,Italian,Bulgaria,1
whole_corpus,2019-06-03,Italian,Bulgaria,1
whole_corpus,2019-06-10,Italian,Bulgaria,2
whole_corpus,2019-06-11,Italian,Bulgaria,1
whole_corpus,2019-05-20,Italian,China,20
whole_corpus,2019-05-21,Italian,China,6
whole_corpus,2019-05-22,Italian,China,24
whole_corpus,2019-05-23,Italian,China,24
whole_corpus,2019-05-24,Italian,China,22
whole_corpus,2019-05-25,Italian,China,6
whole_corpus,2019-05-26,Italian,China,11
whole_corpus,2019-05-27,Italian,China,20
whole_corpus,2019-05-28,Italian,China,19
whole_corpus,2019-05-29,Italian,China,16
whole_corpus,2019-05-30,Italian,China,17
whole_corpus,2019-05-31,Italian,China,25
whole_corpus,2019-06-01,Italian,China,7
whole_corpus,2019-06-02,Italian,China,13
whole_corpus,2019-06-03,Italian,China,16
whole_corpus,2019-06-04,Italian,China,18
whole_corpus,2019-06-05,Italian,China,22
whole_corpus,2019-06-06,Italian,China,21
whole_corpus,2019-06-07,Italian,China,8
whole_corpus,2019-06-08,Italian,China,1
whole_corpus,2019-06-09,Italian,China,7
whole_corpus,2019-06-10,Italian,China,22
whole_corpus,2019-06-11,Italian,China,14
whole_corpus,2019-05-20,Italian,Egypt,1
whole_corpus,2019-05-21,Italian,Egypt,1
whole_corpus,2019-05-22,Italian,Egypt,1
whole_corpus,2019-05-23,Italian,Egypt,4
whole_corpus,2019-05-24,Italian,Egypt,1
whole_corpus,2019-05-25,Italian,Egypt,3
whole_corpus,2019-05-26,Italian,Egypt,2
whole_corpus,2019-05-28,Italian,Egypt,2
whole_corpus,2019-05-29,Italian,Egypt,3
whole_corpus,2019-05-30,Italian,Egypt,4
whole_corpus,2019-05-31,Italian,Egypt,1
whole_corpus,2019-06-01,Italian,Egypt,3
whole_corpus,2019-06-02,Italian,Egypt,1
whole_corpus,2019-06-03,Italian,Egypt,1
whole_corpus,2019-06-04,Italian,Egypt,3
whole_corpus,2019-06-05,Italian,Egypt,2
whole_corpus,2019-06-06,Italian,Egypt,1
whole_corpus,2019-06-07,Italian,Egypt,1
whole_corpus,2019-06-08,Italian,Egypt,1
whole_corpus,2019-06-10,Italian,Egypt,2
whole_corpus,2019-06-11,Italian,Egypt,2
whole_corpus,2019-05-20,Italian,France,4
whole_corpus,2019-05-21,Italian,France,7
whole_corpus,2019-05-22,Italian,France,3
whole_corpus,2019-05-23,Italian,France,2
whole_corpus,2019-05-24,Italian,France,1
whole_corpus,2019-05-25,Italian,France,5
whole_corpus,2019-05-27,Italian,France,5
whole_corpus,2019-05-28,Italian,France,3
whole_corpus,2019-05-29,Italian,France,2
whole_corpus,2019-05-30,Italian,France,2
whole_corpus,2019-05-31,Italian,France,1
whole_corpus,2019-06-01,Italian,France,2
whole_corpus,2019-06-02,Italian,France,1
whole_corpus,2019-06-03,Italian,France,1
whole_corpus,2019-06-05,Italian,France,3
whole_corpus,2019-06-06,Italian,France,2
whole_corpus,2019-06-11,Italian,France,1
whole_corpus,2019-05-24,Italian,Greece,1
whole_corpus,2019-05-28,Italian,Greece,1
whole_corpus,2019-06-06,Italian,Greece,1
whole_corpus,2019-05-20,Italian,Italy,12480
whole_corpus,2019-05-21,Italian,Italy,7306
whole_corpus,2019-05-22,Italian,Italy,12948
whole_corpus,2019-05-23,Italian,Italy,12859
whole_corpus,2019-05-24,Italian,Italy,11241
whole_corpus,2019-05-25,Italian,Italy,7534
whole_corpus,2019-05-26,Italian,Italy,7236
whole_corpus,2019-05-27,Italian,Italy,12161
whole_corpus,2019-05-28,Italian,Italy,12018
whole_corpus,2019-05-29,Italian,Italy,12310
whole_corpus,2019-05-30,Italian,Italy,12308
whole_corpus,2019-05-31,Italian,Italy,11698
whole_corpus,2019-06-01,Italian,Italy,7851
whole_corpus,2019-06-02,Italian,Italy,5754
whole_corpus,2019-06-03,Italian,Italy,11469
whole_corpus,2019-06-04,Italian,Italy,12168
whole_corpus,2019-06-05,Italian,Italy,12736
whole_corpus,2019-06-06,Italian,Italy,12141
whole_corpus,2019-06-07,Italian,Italy,11458
whole_corpus,2019-06-08,Italian,Italy,7210
whole_corpus,2019-06-09,Italian,Italy,5827
whole_corpus,2019-06-10,Italian,Italy,12640
whole_corpus,2019-06-11,Italian,Italy,12103
whole_corpus,2019-06-12,Italian,Italy,11
whole_corpus,2019-05-21,Italian,Laos,1
whole_corpus,2019-05-21,Italian,Russia,9
whole_corpus,2019-06-07,Italian,Russia,20
whole_corpus,2019-05-20,Italian,San Marino,11
whole_corpus,2019-05-21,Italian,San Marino,9
whole_corpus,2019-05-22,Italian,San Marino,20
whole_corpus,2019-05-23,Italian,San Marino,12
whole_corpus,2019-05-24,Italian,San Marino,9
whole_corpus,2019-05-25,Italian,San Marino,4
whole_corpus,2019-05-26,Italian,San Marino,4
whole_corpus,2019-05-27,Italian,San Marino,8
whole_corpus,2019-05-28,Italian,San Marino,9
whole_corpus,2019-05-29,Italian,San Marino,10
whole_corpus,2019-05-30,Italian,San Marino,9
whole_corpus,2019-05-31,Italian,San Marino,5
whole_corpus,2019-06-01,Italian,San Marino,1
whole_corpus,2019-06-02,Italian,San Marino,2
whole_corpus,2019-06-03,Italian,San Marino,18
whole_corpus,2019-06-04,Italian,San Marino,9
whole_corpus,2019-06-05,Italian,San Marino,12
whole_corpus,2019-06-06,Italian,San Marino,7
whole_corpus,2019-06-07,Italian,San Marino,14
whole_corpus,2019-06-08,Italian,San Marino,5
whole_corpus,2019-06-09,Italian,San Marino,3
whole_corpus,2019-06-10,Italian,San Marino,10
whole_corpus,2019-06-11,Italian,San Marino,13
whole_corpus,2019-05-20,Italian,Saudi Arabia,5
whole_corpus,2019-05-22,Italian,Saudi Arabia,10
whole_corpus,2019-05-23,Italian,Saudi Arabia,7
whole_corpus,2019-05-24,Italian,Saudi Arabia,4
whole_corpus,2019-05-25,Italian,Saudi Arabia,5
whole_corpus,2019-05-26,Italian,Saudi Arabia,2
whole_corpus,2019-05-27,Italian,Saudi Arabia,7
whole_corpus,2019-05-28,Italian,Saudi Arabia,5
whole_corpus,2019-05-29,Italian,Saudi Arabia,7
whole_corpus,2019-05-30,Italian,Saudi Arabia,9
whole_corpus,2019-05-31,Italian,Saudi Arabia,5
whole_corpus,2019-06-01,Italian,Saudi Arabia,2
whole_corpus,2019-06-03,Italian,Saudi Arabia,2
whole_corpus,2019-06-04,Italian,Saudi Arabia,7
whole_corpus,2019-06-05,Italian,Saudi Arabia,6
whole_corpus,2019-06-06,Italian,Saudi Arabia,7
whole_corpus,2019-06-07,Italian,Saudi Arabia,5
whole_corpus,2019-06-08,Italian,Saudi Arabia,2
whole_corpus,2019-06-09,Italian,Saudi Arabia,1
whole_corpus,2019-06-10,Italian,Saudi Arabia,6
whole_corpus,2019-06-11,Italian,Saudi Arabia,5
whole_corpus,2019-05-20,Italian,Serbia,2
whole_corpus,2019-05-21,Italian,Serbia,4
whole_corpus,2019-05-22,Italian,Serbia,1
whole_corpus,2019-05-23,Italian,Serbia,3
whole_corpus,2019-05-24,Italian,Serbia,5
whole_corpus,2019-05-27,Italian,Serbia,6
whole_corpus,2019-05-28,Italian,Serbia,1
whole_corpus,2019-05-29,Italian,Serbia,6
whole_corpus,2019-05-30,Italian,Serbia,3
whole_corpus,2019-05-31,Italian,Serbia,1
whole_corpus,2019-06-01,Italian,Serbia,1
whole_corpus,2019-06-02,Italian,Serbia,1
whole_corpus,2019-06-03,Italian,Serbia,3
whole_corpus,2019-06-04,Italian,Serbia,2
whole_corpus,2019-06-05,Italian,Serbia,2
whole_corpus,2019-06-06,Italian,Serbia,6
whole_corpus,2019-06-07,Italian,Serbia,5
whole_corpus,2019-06-10,Italian,Serbia,3
whole_corpus,2019-06-11,Italian,Serbia,2
whole_corpus,2019-05-20,Italian,Slovakia,7
whole_corpus,2019-05-21,Italian,Slovakia,4
whole_corpus,2019-05-22,Italian,Slovakia,8
whole_corpus,2019-05-23,Italian,Slovakia,7
whole_corpus,2019-05-24,Italian,Slovakia,9
whole_corpus,2019-05-27,Italian,Slovakia,4
whole_corpus,2019-05-28,Italian,Slovakia,10
whole_corpus,2019-05-29,Italian,Slovakia,9
whole_corpus,2019-05-30,Italian,Slovakia,9
whole_corpus,2019-05-31,Italian,Slovakia,8
whole_corpus,2019-06-03,Italian,Slovakia,6
whole_corpus,2019-06-04,Italian,Slovakia,11
whole_corpus,2019-06-05,Italian,Slovakia,5
whole_corpus,2019-06-06,Italian,Slovakia,7
whole_corpus,2019-06-07,Italian,Slovakia,12
whole_corpus,2019-06-09,Italian,Slovakia,1
whole_corpus,2019-06-10,Italian,Slovakia,9
whole_corpus,2019-06-11,Italian,Slovakia,11
whole_corpus,2019-05-20,Italian,South Africa,2
whole_corpus,2019-05-22,Italian,South Africa,4
whole_corpus,2019-05-23,Italian,South Africa,4
whole_corpus,2019-05-24,Italian,South Africa,1
whole_corpus,2019-05-25,Italian,South Africa,4
whole_corpus,2019-05-26,Italian,South Africa,5
whole_corpus,2019-05-27,Italian,South Africa,3
whole_corpus,2019-05-28,Italian,South Africa,3
whole_corpus,2019-05-29,Italian,South Africa,2
whole_corpus,2019-05-30,Italian,South Africa,2
whole_corpus,2019-05-31,Italian,South Africa,4
whole_corpus,2019-06-01,Italian,South Africa,5
whole_corpus,2019-06-02,Italian,South Africa,3
whole_corpus,2019-06-03,Italian,South Africa,4
whole_corpus,2019-06-04,Italian,South Africa,5
whole_corpus,2019-06-05,Italian,South Africa,1
whole_corpus,2019-06-06,Italian,South Africa,3
whole_corpus,2019-06-07,Italian,South Africa,3
whole_corpus,2019-06-08,Italian,South Africa,5
whole_corpus,2019-06-09,Italian,South Africa,3
whole_corpus,2019-06-10,Italian,South Africa,3
whole_corpus,2019-06-11,Italian,South Africa,1
whole_corpus,2019-05-20,Italian,Spain,2
whole_corpus,2019-05-21,Italian,Spain,3
whole_corpus,2019-05-22,Italian,Spain,1
whole_corpus,2019-05-23,Italian,Spain,2
whole_corpus,2019-05-25,Italian,Spain,3
whole_corpus,2019-05-26,Italian,Spain,5
whole_corpus,2019-05-27,Italian,Spain,2
whole_corpus,2019-05-30,Italian,Spain,1
whole_corpus,2019-06-02,Italian,Spain,2
whole_corpus,2019-06-03,Italian,Spain,1
whole_corpus,2019-06-04,Italian,Spain,1
whole_corpus,2019-06-05,Italian,Spain,2
whole_corpus,2019-06-06,Italian,Spain,2
whole_corpus,2019-06-08,Italian,Spain,2
whole_corpus,2019-06-09,Italian,Spain,2
whole_corpus,2019-06-11,Italian,Spain,2
whole_corpus,2019-05-20,Italian,Switzerland,163
whole_corpus,2019-05-21,Italian,Switzerland,58
whole_corpus,2019-05-22,Italian,Switzerland,144
whole_corpus,2019-05-23,Italian,Switzerland,167
whole_corpus,2019-05-24,Italian,Switzerland,168
whole_corpus,2019-05-25,Italian,Switzerland,80
whole_corpus,2019-05-26,Italian,Switzerland,78
whole_corpus,2019-05-27,Italian,Switzerland,141
whole_corpus,2019-05-28,Italian,Switzerland,160
whole_corpus,2019-05-29,Italian,Switzerland,160
whole_corpus,2019-05-30,Italian,Switzerland,95
whole_corpus,2019-05-31,Italian,Switzerland,142
whole_corpus,2019-06-01,Italian,Switzerland,71
whole_corpus,2019-06-02,Italian,Switzerland,63
whole_corpus,2019-06-03,Italian,Switzerland,152
whole_corpus,2019-06-04,Italian,Switzerland,157
whole_corpus,2019-06-05,Italian,Switzerland,161
whole_corpus,2019-06-06,Italian,Switzerland,152
whole_corpus,2019-06-07,Italian,Switzerland,132
whole_corpus,2019-06-08,Italian,Switzerland,46
whole_corpus,2019-06-09,Italian,Switzerland,74
whole_corpus,2019-06-10,Italian,Switzerland,107
whole_corpus,2019-06-11,Italian,Switzerland,165
whole_corpus,2019-05-21,Italian,Syria,1
whole_corpus,2019-05-22,Italian,Syria,1
whole_corpus,2019-05-29,Italian,Syria,1
whole_corpus,2019-05-31,Italian,Syria,1
whole_corpus,2019-06-01,Italian,Syria,2
whole_corpus,2019-06-06,Italian,Syria,1
whole_corpus,2019-06-08,Italian,Syria,1
whole_corpus,2019-05-20,Italian,Tuvalu,44
whole_corpus,2019-05-21,Italian,Tuvalu,23
whole_corpus,2019-05-22,Italian,Tuvalu,47
whole_corpus,2019-05-23,Italian,Tuvalu,53
whole_corpus,2019-05-24,Italian,Tuvalu,43
whole_corpus,2019-05-25,Italian,Tuvalu,18
whole_corpus,2019-05-26,Italian,Tuvalu,18
whole_corpus,2019-05-27,Italian,Tuvalu,45
whole_corpus,2019-05-28,Italian,Tuvalu,30
whole_corpus,2019-05-29,Italian,Tuvalu,56
whole_corpus,2019-05-30,Italian,Tuvalu,50
whole_corpus,2019-05-31,Italian,Tuvalu,48
whole_corpus,2019-06-01,Italian,Tuvalu,24
whole_corpus,2019-06-02,Italian,Tuvalu,9
whole_corpus,2019-06-03,Italian,Tuvalu,45
whole_corpus,2019-06-04,Italian,Tuvalu,52
whole_corpus,2019-06-05,Italian,Tuvalu,35
whole_corpus,2019-06-06,Italian,Tuvalu,57
whole_corpus,2019-06-07,Italian,Tuvalu,44
whole_corpus,2019-06-08,Italian,Tuvalu,27
whole_corpus,2019-06-09,Italian,Tuvalu,29
whole_corpus,2019-06-10,Italian,Tuvalu,48
whole_corpus,2019-06-11,Italian,Tuvalu,32
whole_corpus,2019-05-20,Italian,United States of America,448
whole_corpus,2019-05-21,Italian,United States of America,127
whole_corpus,2019-05-22,Italian,United States of America,448
whole_corpus,2019-05-23,Italian,United States of America,455
whole_corpus,2019-05-24,Italian,United States of America,396
whole_corpus,2019-05-25,Italian,United States of America,272
whole_corpus,2019-05-26,Italian,United States of America,266
whole_corpus,2019-05-27,Italian,United States of America,520
whole_corpus,2019-05-28,Italian,United States of America,461
whole_corpus,2019-05-29,Italian,United States of America,493
whole_corpus,2019-05-30,Italian,United States of America,472
whole_corpus,2019-05-31,Italian,United States of America,447
whole_corpus,2019-06-01,Italian,United States of America,202
whole_corpus,2019-06-02,Italian,United States of America,180
whole_corpus,2019-06-03,Italian,United States of America,418
whole_corpus,2019-06-04,Italian,United States of America,436
whole_corpus,2019-06-05,Italian,United States of America,437
whole_corpus,2019-06-06,Italian,United States of America,417
whole_corpus,2019-06-07,Italian,United States of America,420
whole_corpus,2019-06-08,Italian,United States of America,263
whole_corpus,2019-06-09,Italian,United States of America,117
whole_corpus,2019-06-10,Italian,United States of America,422
whole_corpus,2019-06-11,Italian,United States of America,390
whole_corpus,2019-06-12,Italian,United States of America,1
whole_corpus,2019-05-20,Italian,Vatican City,1
whole_corpus,2019-05-21,Italian,Vatican City,1
whole_corpus,2019-05-23,Italian,Vatican City,2
whole_corpus,2019-05-24,Italian,Vatican City,2
whole_corpus,2019-05-25,Italian,Vatican City,2
